uri,title,year,month
media/stories/202003/90411412_816066408896548_4308837210179948561_n_18004131346302872.jpg,,2020,March
media/stories/202003/90089466_231650787885800_5766961054665269245_n_18133719835051504.jpg,,2020,March
media/stories/202003/89985799_885448805223205_9045771683610152512_n_18109079029110133.jpg,,2020,March
media/stories/202003/90091291_198499791564666_1508066006192703315_n_17876064742579520.jpg,,2020,March
media/stories/202006/103064366_1183129672029719_678555824603563991_n_18072330205207298.jpg,"Ah, meu congresso da vida ❤️",2020,June
media/stories/202006/103073153_273304193791308_2064640125421043175_n_17845963565186783.jpg,"Brasil,2020.",2020,June
media/stories/202006/103515042_298412857863138_5101512620862967728_n_17852179757079838.jpg,,2020,June
media/stories/202006/102783891_270213430698973_8768650026718984147_n_17870675365768046.mp4,"{foco, foco, foco} {??}",2020,June
media/stories/202006/103572277_612311659635238_395096341424215555_n_17870844214773211.jpg,,2020,June
media/stories/202006/102484228_883860795425437_573623866083779781_n_18146562697053539.mp4,A quarentena me privando de ver esse talento e beleza ambulante pessoalmente,2020,June
media/stories/202006/102539399_592913578000729_5875044752595018983_n_17927157061381995.jpg,"BRANCO, ANSIEDADE AAAAAA",2020,June
media/stories/202006/102387679_682380805882526_7881892029661224948_n_17845198637194396.jpg,,2020,June
media/stories/202006/101950582_1253600485031488_665725015347958561_n_17916252400428491.jpg,,2020,June
media/stories/202006/101971243_302025364497003_1223024211687157633_n_17859480247961192.jpg,,2020,June
media/stories/202006/102527562_943632289421077_7343117833273384921_n_17876800468685033.jpg,,2020,June
media/stories/202006/101960086_250005129426207_5658695166997529146_n_17907581323447828.jpg,,2020,June
media/stories/202006/101438499_273165827380770_2310654516257181772_n_17929962424390116.jpg,,2020,June
media/stories/202006/101442058_332868691059789_3363337041868073674_n_17881119112624633.mp4,Que um dia o câncer não passe de um signo.,2020,June
media/stories/202005/101543749_552460842008446_7680717544550747213_n_18100483459154343.jpg,,2020,May
media/stories/202005/101024532_594872811155885_3011878375818530925_n_17876377090679401.jpg,Na melhor loja!!!!!,2020,May
media/stories/202005/101091047_706178146825310_5541774190188477730_n_17844144452179567.jpg,,2020,May
media/stories/202005/101207733_3302032199841632_78132169356537568_n_17913913348427237.jpg,,2020,May
media/stories/202005/101008828_2660267797595903_162316410462256680_n_17853806231039524.jpg,,2020,May
media/stories/202005/100967088_132759548398115_1337063476065018755_n_17842107116210637.jpg,"Poderia tá usando maquiagem pra sair, porém, estou usando pra gravar vídeo pra faculdade",2020,May
media/stories/202005/101025677_168593744693504_6926552122111393970_n_17916956956422537.jpg,,2020,May
media/stories/202005/100952121_3090912927632139_5423962242256881985_n_17862826864893376.jpg,,2020,May
media/stories/202005/101007838_699216767509721_7277555216995866913_n_17845214396165030.jpg,,2020,May
media/stories/202005/99145948_1393641597499849_5405538225947389553_n_18094807564162560.mp4,,2020,May
media/stories/202005/99306327_550494018982586_9018104325007636796_n_17867854921810460.mp4,Necessários com o rosto,2020,May
media/stories/202005/98551528_287828605561242_2111664893389940148_n_17873850427704272.mp4,Que pratico os cuidados mínimos,2020,May
media/stories/202005/99358843_110186827228680_4143653403136925503_n_17850121076083326.mp4,Eu fingindo pra mim,2020,May
media/stories/202005/99439983_292000945132943_8369741849448010980_n_17851781498069885.mp4,,2020,May
media/stories/202005/99223202_255437289237532_6883773450504171394_n_17867204254823683.mp4,,2020,May
media/stories/202005/98731646_1595509777263418_9005448810989765563_n_17923534549397900.jpg,,2020,May
media/stories/202005/98504884_2589679544577390_1560369452179338209_n_18050697319245202.jpg,Vamos enaltecer esse anjo,2020,May
media/stories/202005/98268581_269850234388893_4767940377613488624_n_17887722997549728.jpg,,2020,May
media/stories/202005/100089703_684278709093506_6706570851148503741_n_17887684141541490.jpg,,2020,May
media/stories/202005/98146874_108671727396650_8809644363582055627_n_17874156235711742.jpg,Vivendo entre dias de sono fácil e dias de sono impossível,2020,May
media/stories/202005/97911405_1049657698768564_4045002732938597916_n_17885732938564281.jpg,,2020,May
media/stories/202005/98308974_301176880885811_5017005295364937154_n_17996197000293413.jpg,,2020,May
media/stories/202005/97913832_110493943856411_9211005591668098478_n_17946143938349601.jpg,,2020,May
media/stories/202005/97892840_179448896683943_5012582131277458141_n_17878199848624218.jpg,,2020,May
media/stories/202005/97575401_1615396318617673_8074800274079949125_n_17915818429425063.jpg,,2020,May
media/stories/202005/97588400_1139818303050126_6314822174355576883_n_17846009042143964.mp4,Fetiche é isso 🤤,2020,May
media/stories/202005/97968164_241631336941471_3139150094973390163_n_17852036069058320.jpg,,2020,May
media/stories/202005/96763189_168931587878853_6252091479044450881_n_17845200854148640.mp4,,2020,May
media/stories/202005/97362172_1250936175242510_6363654355252257013_n_17880587572607707.jpg,,2020,May
media/stories/202005/97359362_169035317914641_494378600082249211_n_17883149644598947.jpg,"Mãe: tá na hora de se organizar pra casar
Eu: ~reformando meu quarto",2020,May
media/stories/202005/97271537_269143087605629_7906714607619388239_n_17853219266005839.jpg,,2020,May
media/stories/202005/96514048_286259319209588_4568570410881650790_n_17844735497134424.jpg,,2020,May
media/stories/202005/97085899_241636006901280_5332141784283443987_n_17952426826328681.mp4,"Meu amor, amigo e parceiro. Tudo em uma pessoa só 💖 i love u",2020,May
media/stories/202005/96415736_1270600026472213_3239330164258598361_n_18098839723147898.jpg,,2020,May
media/stories/202005/96114815_601708380435869_6014487779096405356_n_17865847363769606.jpg,,2020,May
media/stories/202005/95832918_2513617812233505_6325033581036692841_n_18110599705120768.jpg,,2020,May
media/stories/202005/96283536_297690444554027_1638066930086837727_n_17876078791643160.jpg,,2020,May
media/stories/202005/96076629_3010774205665083_5653257533877617752_n_17950923010328948.jpg,,2020,May
media/stories/202005/95607937_259930708463448_3460060625877037735_n_18019645732274726.mp4,"Ah, saudades dessas mulheres",2020,May
media/stories/202005/95606577_646488595937121_4144934741599680829_n_17847991991075026.mp4,,2020,May
media/stories/202005/95444290_851196278711093_6387789660473677031_n_17849904500039803.jpg,,2020,May
media/stories/202005/95894662_612527646275418_9199111215059231081_n_17906512525446793.jpg,,2020,May
media/stories/202005/95938163_881113385689096_8213870494392284091_n_18116787964110536.jpg,,2020,May
media/stories/202005/95788787_882603488922936_1312008492885512053_n_18115285075115378.jpg,,2020,May
media/stories/202005/96170359_2654182414827637_4396602860789297083_n_18134403703064286.mp4,Minha quarentena sendo bem frequentada,2020,May
media/stories/202004/95029006_678077632983392_3198146830233687318_n_18098748487155230.jpg,,2020,May
media/stories/202004/95700549_132457081705288_1001059333499703639_n_17940157804356941.jpg,,2020,May
media/stories/202004/95011508_589437858589982_1210838125435139874_n_17852968321991948.jpg,Vida 💖,2020,May
media/stories/202004/94896230_225932115504847_8083748882330791230_n_17881817569573916.jpg,,2020,Apr
media/stories/202004/95324163_227604608574478_8633608709555439703_n_17851506188004477.jpg,,2020,Apr
media/stories/202004/94856393_270994687633657_5117553218107804064_n_17925669667384139.jpg,,2020,Apr
media/stories/202004/95053321_873230136433284_3700946320457651947_n_17859260881878000.mp4,,2020,Apr
media/stories/202004/95282449_2957013977724073_6526039070660271350_n_17945204584343147.jpg,,2020,Apr
media/stories/202004/94884272_253234759198304_2605510486906193419_n_17891160124513829.jpg,,2020,Apr
media/stories/202004/95057176_2682431378552616_4154678977091813063_n_17896108405485052.mp4,Night,2020,Apr
media/stories/202004/94931293_589838931740032_2748215487316515158_n_17866532725767828.jpg,,2020,Apr
media/stories/202004/95345859_2038825992909214_3895726991154637397_n_17872100926685083.jpg,,2020,Apr
media/stories/202004/94896617_234289204528161_3444802765014528974_n_17881505215566772.jpg,,2020,Apr
media/stories/202004/95258493_108637277363227_7033511105926119255_n_17869814161711361.jpg,,2020,Apr
media/stories/202004/94927883_252625136124140_1959339950650721198_n_17850222278021685.jpg,,2020,Apr
media/stories/202004/94565922_2965511660163511_6844482379498474752_n_17905375480451537.jpg,,2020,Apr
media/stories/202004/94264783_657436225047206_1032797851945242654_n_17853473062986104.mp4,,2020,Apr
media/stories/202004/94317595_161425681917201_421603075598628024_n_17905143886446331.mp4,,2020,Apr
media/stories/202004/94353907_836905436800215_801707584816153946_n_17879796370580596.jpg,,2020,Apr
media/stories/202004/94186689_869008220284386_3616327824697089093_n_17940538654355999.mp4,Querendo comer pela milésima vez só hoje,2020,Apr
media/stories/202004/94353789_260218468437880_5719560874452481502_n_18083235004148152.mp4,,2020,Apr
media/stories/202004/94424583_567295987247069_1514230032842624449_n_17849185949054619.mp4,"Kkkkkkkkk ela agradece os parabéns. Obrigada, bringel. Tmjjjjj",2020,Apr
media/stories/202004/94262406_2546240252293678_1864451357526477718_n_17853431740963447.mp4,"Ahh minha by, te amooooo",2020,Apr
media/stories/202004/94197190_831921713956386_1199437383202366014_n_18092073091167127.jpg,Tu é trevo. Te amo demais!!!!,2020,Apr
media/stories/202004/94483873_686004225516312_3682460671485903820_n_18060766651213244.jpg,,2020,Apr
media/stories/202004/94304651_2403961143244407_3561493342804619598_n_17863175470794783.jpg,💖 💖,2020,Apr
media/stories/202004/94096993_138648477720338_516159539461062664_n_18061183411215530.mp4,,2020,Apr
media/stories/202004/94093465_230769858265433_2104147076979928480_n_18087761089199167.jpg,,2020,Apr
media/stories/202004/94580716_599328254013788_2644380645516099093_n_17851969988000078.jpg,Entrar em contato com @mrafaelalopes,2020,Apr
media/stories/202004/94448124_2941233275930096_4909747086127092669_n_17866039522749672.jpg,,2020,Apr
media/stories/202004/94214707_247178843147105_6320669465742101320_n_18095744047158881.jpg,,2020,Apr
media/stories/202004/94293151_269326350767102_5890832878834842439_n_18052283455237389.mp4,"Eu na vida, viu",2020,Apr
media/stories/202004/94054104_219310902685591_4360572221913606466_n_17890908781510908.mp4,,2020,Apr
media/stories/202004/94171294_1175745796111704_5458161578339943786_n_17859020863881974.jpg,,2020,Apr
media/stories/202004/94323829_2642561249355541_3898382009207642213_n_18095828269152363.jpg,,2020,Apr
media/stories/202004/93432172_233491184558922_5362489361040340564_n_18132073048067109.jpg,"Minha comida, minha vida",2020,Apr
media/stories/202004/93870992_778900122639803_7524008843234303347_n_17871123745684198.mp4,,2020,Apr
media/stories/202004/94607852_249012769816299_5331880503042313049_n_17880626113579872.jpg,,2020,Apr
media/stories/202004/93778868_212384823543271_3677069668982128284_n_17866340776744207.jpg,,2020,Apr
media/stories/202004/94122467_153864999497605_4277496850116414347_n_17849116499034828.jpg,,2020,Apr
media/stories/202004/93871013_716412025795891_2118317227922608244_n_17881897882573422.jpg,Vinho caro não. Um são braz tá de bom tamanho,2020,Apr
media/stories/202008/118323180_625201518426389_5571675350759385452_n_18156807913003215.mp4,,2020,Aug
media/stories/202008/118287594_650061568954116_1979622988069997133_n_17885254144716493.jpg,,2020,Aug
media/stories/202008/118007751_2382257092075890_5292320261221851436_n_18048877459253635.jpg,Registrar aqui esse domingo com minhas divas empoderadas ❤️,2020,Aug
media/stories/202008/118393683_585532468785321_1180989539816783092_n_17947583425371041.jpg,Dói ver a popularidade do meu atual presidente desgovernado subindo,2020,Aug
media/stories/202008/117929921_665385187663676_6377616937537731706_n_17851106102233307.mp4,Fazer o que se minha rotina é baseada em escrever e tentar escrever,2020,Aug
media/stories/202008/117892643_1224283001284672_8674095248387576897_n_17852525906196403.jpg,,2020,Aug
media/stories/202008/117717725_950404238804005_5923077771127195851_n_17861947112073874.mp4,,2020,Aug
media/stories/202008/117805841_189166542560722_2707373257814206114_n_18067938376233622.mp4,,2020,Aug
media/stories/202008/117800929_3728410407173363_805884364817345902_n_17898912775555965.mp4,Bomdiou gravando aula e editando,2020,Aug
media/stories/202008/117682815_126951429106769_3273851433063006725_n_17874928618822642.jpg,,2020,Aug
media/stories/202008/117632721_225226352150516_6977245895576697047_n_17931154198407280.jpg,Existem homens e homens. Publicação muito necessária 🌹❤️,2020,Aug
media/stories/202008/117653534_599299670954354_752813715331192889_n_17894090725580456.mp4,Que mulher do caralho.,2020,Aug
media/stories/202008/117169610_302934254361699_8096061947399905229_n_17863530212016743.jpg,,2020,Aug
media/stories/202008/117238589_687193175166207_3916092798631241094_n_17886764263644964.mp4,,2020,Aug
media/stories/202008/117170012_306474697076327_7530505197288291659_n_18156159715026023.jpg,,2020,Aug
media/stories/202008/117249052_238733803902721_6472959383961735230_n_18148396516071189.jpg,,2020,Aug
media/stories/202008/117165306_292257108528735_8670447834321254337_n_17882860366709787.mp4,"Word, eu, artigo. Caso de amor e ódio.",2020,Aug
media/stories/202008/117090316_862050550989352_4928563885969467672_n_17868421096905368.jpg,,2020,Aug
media/stories/202008/117036420_182713253267915_4311923278027223119_n_17952476029358043.jpg,"Sexta, né",2020,Aug
media/stories/202008/117129788_2539928436317876_2458238778265789296_n_17888454718628633.jpg,Ranço.,2020,Aug
media/stories/202008/117164395_757677061655502_7612012872456739250_n_17847264857298959.jpg,,2020,Aug
media/stories/202008/117126087_3418905764890960_246323140913942650_n_18074324059210076.jpg,,2020,Aug
media/stories/202008/117117437_912988679187090_3858560729202938985_n_17882805529681437.jpg,#tbt,2020,Aug
media/stories/202008/117213094_203082454574651_8920909979510305286_n_17903107558520270.mp4,... você é seu próprio lar ❤️,2020,Aug
media/stories/202008/116872471_604329200489939_8496568354352485642_n_17888643931622222.jpg,,2020,Aug
media/stories/202008/117042953_2596044037312858_1974492786625102792_n_17861999057052426.jpg,,2020,Aug
media/stories/202008/116503655_1208209962855712_304217778382946828_n_18129570187097843.jpg,,2020,Aug
media/stories/202007/116440668_962877314226692_529268563719035251_n_17873817850839085.mp4,Me patrocina com esse filé vegano maravilhoso,2020,July
media/stories/202007/116380221_3278542635502023_4680404890996790228_n_17861139269028892.mp4,Que essa reflexão emane para a sociedade frente a qualquer profissão que mulheres atuem!!!,2020,July
media/stories/202007/113892317_3336186223069550_9208733355177480713_n_18116593834184492.jpg,!!!!,2020,July
media/stories/202007/116266168_638693146765959_1064619057804160485_n_18022644886302612.jpg,❤️,2020,July
media/stories/202007/116022983_609490683041920_8911650004991031170_n_17890021531584378.mp4,"Muito bom finalizar, né",2020,July
media/stories/202007/116203881_300305224544344_8329258628790435396_n_18113277775092383.jpg,,2020,July
media/stories/202007/109005827_152711456395026_2507971666949169103_n_17869600225887902.mp4,"A estudante atual loka por sua vaga no doutorado ama uns negócio com nome de certificado, ORCid, CR, issn, DOI, monitoria, qualificação, confesso, simpósio e lá vai horas de sono. É aquela frase né: está no campeonato é fácil, difícil é o período de treino. Ow preparação que maltrata...",2020,July
media/stories/202007/109801044_697628281085947_3182292819033620274_n_17861490851011549.jpg,#aprovafundebjá,2020,July
media/stories/202007/109496999_2794929464084981_3065716707827669347_n_18111551698091957.jpg,,2020,July
media/stories/202007/109767386_383055456011132_3861048761035125398_n_18017958355287844.jpg,,2020,July
media/stories/202007/110537412_579683799587764_1811350402317648014_n_17867734108886167.jpg,,2020,July
media/stories/202007/109789995_143322017391087_661533924499388812_n_18108860518144584.jpg,,2020,July
media/stories/202007/109810058_634202480785530_3961599350217018036_n_17870016745878505.jpg,,2020,July
media/stories/202007/109218672_721438225317167_3282377815355051460_n_18153558709026145.jpg,Eu toda. Quando menos espero tô saindo pra comprar semente e conversando com as mudinhas. A idade chega pra todossss. Caminho sem volta real oficial,2020,July
media/stories/202007/107860771_316626069702953_7490390280935956948_n_17887857616612534.jpg,,2020,July
media/stories/202007/109445857_865911107266811_338648156207216642_n_18057811285245112.mp4,,2020,July
media/stories/202007/108592848_152426659782357_4870520717044130886_n_18028358725273598.jpg,Conheçam ❤️,2020,July
media/stories/202007/107988222_1591951087640094_8744065872265881001_n_17873045785784023.jpg,,2020,July
media/stories/202007/109129081_114860973445277_7438105069482942198_n_18114400327143689.jpg,,2020,July
media/stories/202007/107942662_350681885897867_6703049272961554428_n_17879090104702591.jpg,Desejando sol e mar nessa quarta-feira,2020,July
media/stories/202007/108019488_777933569450308_6365369689023662200_n_17853160901127610.jpg,,2020,July
media/stories/202007/107815208_741019583299402_3372144536196355998_n_17846347616235254.jpg,"""nem todo homem vai ler e curtir esse post, mas deveriam""",2020,July
media/stories/202007/107927317_121536232949899_1279446031686062482_n_18118756735120445.jpg,,2020,July
media/stories/202007/107718285_306769283701222_5825124984171319350_n_17847695177218707.mp4,,2020,July
media/stories/202007/107909006_280402936740400_7328268562374828639_n_17869205344868091.jpg,Um dos meus dias favoritos do calendário. Te amo muito. Feliz 13 ❤️,2020,July
media/stories/202007/107670577_722110045000464_2177876918835149381_n_17962137289321441.mp4,Definição de saudadeeee 😟,2020,July
media/stories/202007/108158350_846208589242201_5584813787307426905_n_18041929990259185.jpg,,2020,July
media/stories/202007/107221419_272434470522532_8411636249640912123_n_17885538979620278.mp4,,2020,July
media/stories/202007/106719905_319486395894510_5202118606467915539_n_17908527742460038.jpg,BBcream da vizzela superando as expectativassss. Aspecto surreal ❤️❤️,2020,July
media/stories/202007/107373764_750782069014230_1232376588934396170_n_17858704493040446.mp4,,2020,July
media/stories/202007/107028013_1011818059269498_7039627249414567440_n_18040859125261628.jpg,,2020,July
media/stories/202007/107236901_334742974192760_6305449645632002836_n_18101583718162015.mp4,Valeu +1 -1,2020,July
media/stories/202007/106280812_317711885925870_2713517504079613153_n_17874528883738381.jpg,Paparazzi enquanto tentamos não atropelar ninguém,2020,July
media/stories/202007/106173418_185693452906680_5190641001268365797_n_18067680976219409.jpg,,2020,July
media/stories/202007/106591984_302427954210091_1300906109705462397_n_17913561673444071.mp4,😻,2020,July
media/stories/202007/106345119_2692431917712409_6245978104639745843_n_17894203909545426.mp4,O que eu tenho O que eu queria também ter,2020,July
media/stories/202007/106460736_586223608745444_1953878246195201785_n_17842310282292424.jpg,,2020,July
media/stories/202007/106083883_1209367252738460_3948919511399189311_n_17884434871621779.jpg,"Tá perdido, querido 😂",2020,July
media/stories/202007/106289841_412323626391898_3757613019878709903_n_17856319910065330.jpg,,2020,July
media/stories/202007/105986219_287780769299532_3228122559435429947_n_18121915771117691.mp4,,2020,July
media/stories/202007/105983586_1385158535207932_4299981536052313846_n_17903337118490453.jpg,Né non,2020,July
media/stories/202006/75616366_178312196995503_7006310768573410679_n_17871479911787935.jpg,,2020,July
media/stories/202006/106227165_266192657805897_5881308175743960472_n_18150617509000405.jpg,"Tá fácil não, hein, migos",2020,June
media/stories/202006/105942218_3285627378164896_2582693534251663169_n_18110865859191217.jpg,!!!!!!!!!!!,2020,June
media/stories/202006/106224783_650949268825916_7966361594892976468_n_18058127074240298.jpg,Alienada? Quem sabe.  @italogiullian realizando meu sonho mais oculto,2020,June
media/stories/202006/105942211_158622345771362_3417542779176289855_n_17875504954729025.jpg,,2020,June
media/stories/202006/106432227_1372960716241000_8417679690980237470_n_18111571513136649.mp4,"Nossa, mayra.",2020,June
media/stories/202006/73241828_113205986934580_6435619101944128495_n_17850652418139639.jpg,,2020,June
media/stories/202006/104958975_160985298806604_5742710938853473413_n_18058314862235768.jpg,,2020,June
media/stories/202006/104420707_657794611476511_3532222923821490860_n_17856558182041071.jpg,,2020,June
media/stories/202006/104178879_2628639427383950_5324759910176867219_n_17886226801584894.jpg,,2020,June
media/stories/202006/104250434_653427141908194_673148397542051667_n_17860587415967555.jpg,,2020,June
media/stories/202006/104296823_308534390160432_7571913748347446653_n_17844971111233637.jpg,Farmácia que faz entrega aqui em Salgueiro. Sabem alguma ?,2020,June
media/stories/202006/104526053_966255623819737_1823091126788729211_n_17863002490918527.mp4,Te amo sempre❤️❤️,2020,June
media/stories/202006/103779136_269674917698998_4392270976580087417_n_17887070689588288.jpg,,2020,June
media/stories/202006/104180868_584472235820406_8358200414299119250_n_17885589805592028.jpg,,2020,June
media/stories/202006/104189910_150965109878281_2561009087669996257_n_17852245193107650.jpg,,2020,June
media/stories/202006/104015414_185861576199464_5201757872655851183_n_17870632996770797.jpg,Da umas vontades de excluir tudo e ir pro meio do mato as vezes. Eu só excluir tudo já resolve. Pq ó negócio tóxico hein 😂,2020,June
media/stories/202006/103941400_712976652832589_5341243501763476646_n_17856265751035629.jpg,,2020,June
media/stories/202006/103660554_303890127682231_7744600572561513040_n_17876919133695625.jpg,,2020,June
media/stories/202006/103694606_263404804773348_4151554325265266303_n_17924009944410357.jpg,"É impagável a consciência da própria conduta como sendo correta e justa com todas as pessoas que nos relacionamos e em todos os âmbitos da nossa vida. O universo sabe retribuir ❤️✨ A Natalia de anos atrás morre de orgulho da Natália de hoje. Gratidão. Meu olho chega brilha me olhando. Felicidade. Gratidão me define demais. Amo a vida e amo ter a oportunidade de viver e aprender comigo mesmo e com o próximo. A um bom tempo venho sentindo uma gratidão e uma felicidade imensa por viver que só eu sei como esse sentimento me preenche e me faz transbordar de felicidade e boas sensações. Gratidão, felicidade e amor pela vida, pelas pessoas que tenho comigo e pelos aprendizados diárias.",2020,June
media/stories/202006/104440229_100896744982073_5814189994002571359_n_18110605882137083.jpg,"Mais nojo ainda de quem fica justificando uma abordagem desse tipo, nessas circunstâncias que mostra a imagem. NOJO INFINITO!!!!!!!!! Meu total respeito a policiais que sabem ser e exercer a profissão com ética e conduta e meu extremo desprezo aqueles que abusam do poder.",2020,June
media/stories/202006/103759234_260368281914394_2046342252031766212_n_17842869047247183.jpg,,2020,June
media/stories/202006/104605628_623079181638221_3315534065931800724_n_18097462708161332.mp4,,2020,June
media/stories/202006/103653148_691192798281068_6136097007192321661_n_18138192682069465.jpg,,2020,June
media/stories/202006/104185148_284134232781076_3197831306665377913_n_18110381956184903.jpg,,2020,June
media/stories/202006/103673029_2769752509927803_7077087279519831291_n_17849068865146072.jpg,"Amo esse seu sorriso espontâneo, verdadeiro que me faz transbordar de boas sensações. Amo essa verdade que tu passa no olhar. Amo te ver sorrindo com os olhos. Amo quando te tenho pertinho. Todo mundo precisa de uma pessoa como você na vida e agradeço ao universo por me dar essa oportunidade.  Tu merece o mundo Feliz aniv, meu amor.",2020,June
media/stories/202006/103625236_2545935792323796_8131613865167277501_n_17852759546081467.jpg,"Eis o dia da princesa. Te amo demais, kah. Tu é tão incrível, entrou na minha vida pra somar e me trazer somente alegria genuína e me tornar uma pessoa melhor. Parabéns por seu dia, por ser quem é. O mundo lhe devolverá tudo que oferece a ele, ou seja, um mar de felicidades e coisas boas.  Tu é além do que eu consigo descrever, REAL!",2020,June
media/stories/202006/103124492_174663310743196_7499680986879807506_n_17868685531806394.mp4,,2020,June
media/stories/202006/103313588_281433216380033_5118057648401867969_n_18104574001177483.mp4,,2020,June
media/stories/202006/103056404_602891097273159_1354128259358135348_n_17852642969065674.mp4,,2020,June
media/stories/202006/103883804_290514612086784_5926980301635322531_n_17926270234403882.mp4,"Te amoo, criança",2020,June
media/stories/202006/103983805_938596946601237_8319713672955589996_n_17930425717381657.jpg,,2020,June
media/stories/202010/122647841_395096235136652_1845568839589911620_n_18124975057132511.jpg,,2020,Oct
media/stories/202010/3ztkWhyxgSZGFzaF9iYXNlbGluZV8xX3YxEQB16AcA_17975517331323318,"O brasileiro não tem um só dia de paz com esse anjinho no poder, né ?  Claro que privatiza, pq o brasil  oferece BONS salários aos brasileiros para pagar consultas/remédios/vacinas/exames Bostanaro sendo bostanaro.  Agora sim, bom dia!",2020,Oct
media/stories/202010/FQIoAkMzLBdAB7peNT987hgSZGFzaF9iYXNlbGluZV8xX3YxEQB16AcA_17854465079327084,5:14 am,2020,Oct
media/stories/202010/122737988_3651497781548631_7288507748229922777_n_17848493726342442.jpg,,2020,Oct
media/stories/202010/122665697_371356767544370_194429167826508207_n_17865026597125849.jpg,,2020,Oct
media/stories/202010/122476001_356476502353952_4493737513842696081_n_17847838190371841.jpg,,2020,Oct
media/stories/202010/122654884_787336228786435_7988417382895532229_n_17884496386777994.jpg,,2020,Oct
media/stories/202010/FQIoAkMzLBdAEAAAAAAAABgSZGFzaF9iYXNlbGluZV8xX3YxEQB16AcA_17973419365317748,Domingo. 15:30.,2020,Oct
media/stories/202010/122450202_2728558334077472_541220647238788162_n_18081667255222181.jpg,,2020,Oct
media/stories/202010/122731440_3563254020363791_762510776034595533_n_18131985541127307.jpg,,2020,Oct
media/stories/202010/122488715_1064844090633950_4798650284488727136_n_17861340395158227.jpg,Resumo: câncer,2020,Oct
media/stories/202010/122477937_803936676842466_8233160270505276708_n_17857369457239516.jpg,,2020,Oct
media/stories/202010/FQIoAkMzLBdAGAAAAAAAABgSZGFzaF9iYXNlbGluZV8xX3YxEQB16AcA_17888107351738450,Fazendo algumas pequenas contribuições na carta de intenção para mestrado de @italogiullian e sonhando com a minha,2020,Oct
media/stories/202010/122154905_129281505289258_7951701399341243373_n_17880858091872331.jpg,,2020,Oct
media/stories/202010/a4PxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA_17866580285106033,"Ó meu pai do céu, limpe tudo aí, vai chegar a rainha, precisando dormir🖤",2020,Oct
media/stories/202010/122069762_110372220852504_4310012484271846048_n_17855629127261330.jpg,,2020,Oct
media/stories/202010/121662479_353528425852079_1501892332450522722_n_17966941081341619.jpg,,2020,Oct
media/stories/202010/121776192_183564626634415_1518527368764542442_n_17859439997183889.jpg,,2020,Oct
media/stories/202010/121959183_386251169177573_7445465414929210290_n_17914351819477666.mp4,!,2020,Oct
media/stories/202010/121627198_1026250204454388_1201723761764415803_n_17906243842530358.jpg,,2020,Oct
media/stories/202010/121577907_274765337054890_607854539664513399_n_17890584919703019.jpg,,2020,Oct
media/stories/202010/121628372_257923835656944_2101315444157672116_n_17967050026339353.mp4,Um nenê  @mrafaelalopes,2020,Oct
media/stories/202010/121572443_2851306965150193_201024663746628124_n_17859838244192862.jpg,,2020,Oct
media/stories/202010/121739706_374939846964050_6935137691481938803_n_17896441000618219.jpg,,2020,Oct
media/stories/202010/121963234_621569068508640_417311609360326884_n_18071779132240681.mp4,Erre diaxo,2020,Oct
media/stories/202010/121592215_268138541134392_9216250129824113965_n_17867990072038712.jpg,,2020,Oct
media/stories/202010/121501143_801681430581616_7073799530346124030_n_18128078176190619.jpg,,2020,Oct
media/stories/202010/121967917_357915718983974_2094333931804509911_n_17847158102359262.mp4,Tem aula melhor que essa não!!!!!!!!!,2020,Oct
media/stories/202010/121410750_807876546643803_6362834096960205110_n_17878637158859960.jpg,Opssssss,2020,Oct
media/stories/202010/121726891_3470254749708988_9044253334172504653_n_17969699686328140.mp4,,2020,Oct
media/stories/202010/121448335_393663104991661_509445397070390789_n_17866150637064350.jpg,"Hoje é o dia dessa pessoa e grande amizade que Paulo Afonso me concedeu. Obrigada por tua amizade. Feliz vida, @duusabino . Você merece o mundo! Que teu dia seja incrível!!!",2020,Oct
media/stories/202010/121480987_804506600325930_1204063111968322377_n_17866513370078214.jpg,"NOVAMENTE, UTILIDADE PÚBLICA!",2020,Oct
media/stories/202010/121288313_771563286754960_1456429391706572278_n_17859423566166114.jpg,"UTILIDADE PÚBLICA, MULHERES!!!!!",2020,Oct
media/stories/202010/121371111_1768923943266767_6256857170687727049_n_17893769029639557.jpg,,2020,Oct
media/stories/202010/121253398_1676317675877877_9291981042507901_n_17921486062445608.jpg,,2020,Oct
media/stories/202010/121486201_358980612183356_4999822270303743633_n_17884769665775343.jpg,"Feliz vida, coisa linda. Parabéns por ser a mulher que é, a profissional que é. Tu é incrível demais, demais. @mrafaelalopes",2020,Oct
media/stories/202010/121453015_363223548163747_6204895985354261070_n_17874868564942105.jpg,Só tem um tipo de pessoa que vou evitar....,2020,Oct
media/stories/202010/121168068_362256304967794_6224681920464768108_n_17868995186040105.mp4,Relembrar é viver.  Coisas lindas da minha vida @clediniuda  @italogiullian  @giuhalbuquerque,2020,Oct
media/stories/202010/121116294_1031806897292925_6188210097599740729_n_18166090054038452.mp4,Um dia o câncer será apenas um signo,2020,Oct
media/stories/202010/121035071_672723663373110_1946973208005905495_n_17844596345388997.jpg,,2020,Oct
